Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR29828298,2024-07-15 13:29:03,2024-07-15 13:19:58,18834530,1506762400,0,80,604,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828298/SRR29828298.lite.1,SRX25327020,US120,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995801,SAMN42493101,simple,1561046,honey metagenome,US120,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,9CED7CB413062D381B55ABA8F3501BD4,C8925D58033DEDE7D7ABE4FB50C11535
SRR29828304,2024-07-15 13:29:02,2024-07-15 13:18:06,8902228,712178240,0,80,305,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828304/SRR29828304.lite.1,SRX25327014,EE023,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995796,SAMN42493033,simple,1561046,honey metagenome,EE023,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,1FF633A960FCF8B9BA0FD023F895A185,0FAF79D828CEE6FF7FF9E37ABB60FD59
SRR29828305,2024-07-15 13:29:02,2024-07-15 13:19:34,13664948,1093195840,0,80,441,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828305/SRR29828305.lite.1,SRX25327013,EE080,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995795,SAMN42493073,simple,1561046,honey metagenome,EE080,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,89AEE856AB98059B6E02FE2A0C1C8C73,FDE134AB04872C3B897557FA1DF65A83
SRR29828303,2024-07-15 13:29:02,2024-07-15 13:16:50,18930199,1514415920,0,80,611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828303/SRR29828303.lite.1,SRX25327015,UA105,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995797,SAMN42493096,simple,1561046,honey metagenome,UA105,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,516EB6FD621B6594DA21F578C3D30381,0E75740D05DB11A4A7795AC3964BD1CD
SRR29828302,2024-07-15 13:29:03,2024-07-15 13:16:32,19318742,1545499360,0,80,623,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828302/SRR29828302.lite.1,SRX25327016,UA106,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995798,SAMN42493097,simple,1561046,honey metagenome,UA106,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,EFE54117D501495D77E79D47823440A9,4A0F5E0F72D3CD72FE0A9DD6FEBA1497
SRR29828306,2024-07-15 13:29:02,2024-07-15 13:17:13,11197019,895761520,0,80,366,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828306/SRR29828306.lite.1,SRX25327012,ZZ111,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995794,SAMN42493090,simple,1561046,honey metagenome,ZZ111,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,6139072203451D11B9B66E0E723F2128,597F24C1445CEBBD77E289A0EC105AB0
SRR29828309,2024-07-15 13:29:02,2024-07-15 13:18:13,15353343,1228267440,0,80,502,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828309/SRR29828309.lite.1,SRX25327009,LV110,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995791,SAMN42493087,simple,1561046,honey metagenome,LV110,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,419B701223024EC3487BA8657142AB09,24584B6BD33BB314708F5525133DFA05
SRR29828308,2024-07-15 13:29:02,2024-07-15 13:18:00,21789606,1743168480,0,80,700,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828308/SRR29828308.lite.1,SRX25327010,PL099,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995792,SAMN42493088,simple,1561046,honey metagenome,PL099,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,ED66CE6DA15AD472D649A909D9BD3119,A3B75A4FAB15F0E1C84983787E65E789
SRR29828307,2024-07-15 13:29:02,2024-07-15 13:17:17,18301062,1464084960,0,80,584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828307/SRR29828307.lite.1,SRX25327011,PL100,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995793,SAMN42493089,simple,1561046,honey metagenome,PL100,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,A44E3EC3BEAE9D6232A31A7D882DA5AE,A5FC43BBC8DC87B4B728FD183589AB86
SRR29828311,2024-07-15 13:29:02,2024-07-15 13:16:52,7193753,575500240,0,80,184,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828311/SRR29828311.lite.1,SRX25327007,ZZ484,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995790,SAMN42493388,simple,1561046,honey metagenome,ZZ484,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B53B7BEB8B4A86F4E7FB567E2CD211A6,AEBA6E6D4E100996E1A4EED18340FD48
SRR29828310,2024-07-15 13:29:02,2024-07-15 13:16:50,6490131,519210480,0,80,169,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828310/SRR29828310.lite.1,SRX25327008,ZZ498,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995789,SAMN42493389,simple,1561046,honey metagenome,ZZ498,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,328796370C9BA795BEE546CE9B302176,57C9E05640060E9972B874E1DE213516
SRR29828314,2024-07-15 13:29:02,2024-07-15 13:19:22,16114282,1289142560,0,80,525,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828314/SRR29828314.lite.1,SRX25327004,EE062,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995785,SAMN42493062,simple,1561046,honey metagenome,EE062,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,4E1A07EF0BB97A139356816E51618ECA,3912739DCCFB6B93D5D63A1BD5E585B2
SRR29828316,2024-07-15 13:29:01,2024-07-15 13:15:00,4325734,346058720,0,80,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828316/SRR29828316.lite.1,SRX25327002,IN504,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995784,SAMN42493384,simple,1561046,honey metagenome,IN504,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,72097CD056A1E6002D679A6728A2F222,1E442D033B06ECB8BB199FBB0C97110A
SRR29828315,2024-07-15 13:29:02,2024-07-15 13:16:02,5080599,406447920,0,80,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828315/SRR29828315.lite.1,SRX25327003,IN505,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995786,SAMN42493385,simple,1561046,honey metagenome,IN505,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,6A2C6259F17632CEA503A405C9E7527E,F7AF26BF8E564BDD5FD7448322E27242
SRR29828313,2024-07-15 13:29:02,2024-07-15 13:17:15,6698934,535914720,0,80,174,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828313/SRR29828313.lite.1,SRX25327005,IN509,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995787,SAMN42493386,simple,1561046,honey metagenome,IN509,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,7BDF86136F5F15659C83B5E1C09DCFBF,8B857CB15559D4ECF85D4E96CDB72475
SRR29828312,2024-07-15 13:29:02,2024-07-15 13:17:14,7299321,583945680,0,80,191,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828312/SRR29828312.lite.1,SRX25327006,SA501,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995788,SAMN42493387,simple,1561046,honey metagenome,SA501,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,87E67D2BC35254C07EA53BB1D5A59AA2,0249280F02DF14A604CABC163B06F49B
SRR29828319,2024-07-15 13:29:01,2024-07-15 13:14:01,10143778,811502240,0,80,257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828319/SRR29828319.lite.1,SRX25326999,AT497,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995781,SAMN42493364,simple,1561046,honey metagenome,AT497,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B5C2833FCA4AB3C6A9A82BA7F22019CA,4D49C98544B0A1FC2B92FA084A355F4B
SRR29828317,2024-07-15 13:29:01,2024-07-15 13:17:49,14569293,1165543440,0,80,471,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828317/SRR29828317.lite.1,SRX25327001,EE060,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995783,SAMN42493060,simple,1561046,honey metagenome,EE060,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,876EAB2C1742933B0310532F7A532A1A,450AE0F62181387854EB0184642CCD5F
SRR29828318,2024-07-15 13:29:01,2024-07-15 13:16:13,7991863,639349040,0,80,202,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828318/SRR29828318.lite.1,SRX25327000,EE430,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995782,SAMN42493365,simple,1561046,honey metagenome,EE430,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,9B81146F5B4738E5731215AF139CDD87,1539CE92B4C474274C6AD8176A0DABE8
SRR29828321,2024-07-15 13:29:01,2024-07-15 13:16:32,5818005,465440400,0,80,148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828321/SRR29828321.lite.1,SRX25326997,GB513,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995778,SAMN42493381,simple,1561046,honey metagenome,GB513,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,93F14336911A0117162938A309655650,7BB7FA4B01F118725BA6524D898835A4
SRR29828320,2024-07-15 13:29:01,2024-07-15 13:18:01,5316486,425318880,0,80,139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828320/SRR29828320.lite.1,SRX25326998,GH411,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995780,SAMN42493382,simple,1561046,honey metagenome,GH411,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,7DC9E76E7CE0E4B91EA80A8C6CA7B0DB,B7668B25EC8ECBE76776547A1FA156FF
SRR29828323,2024-07-15 13:29:01,2024-07-15 13:18:46,15413906,1225482580,0,79,512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828323/SRR29828323.lite.1,SRX25326995,EE016,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995777,SAMN42493362,simple,1561046,honey metagenome,EE016,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B9564FF71037DE5521556F6A98BE1968,6AF9D06B321AE6E496A2F28526A5711D
SRR29828322,2024-07-15 13:29:01,2024-07-15 13:17:42,16238090,1291013482,0,79,537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828322/SRR29828322.lite.1,SRX25326996,EE017,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995779,SAMN42493363,simple,1561046,honey metagenome,EE017,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,89F48238CE2C054BACDA0CE9C2905F32,7713927B3A22167578B2883CDD9B23C3
SRR29828331,2024-07-15 13:29:01,2024-07-15 13:18:57,16207491,1296599280,0,80,518,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828331/SRR29828331.lite.1,SRX25326992,EE019,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995774,SAMN42493058,simple,1561046,honey metagenome,EE019,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,8998BD85B66FF3331C807443581765AB,4E12BC8FCA89C4F68ECF73A97B038567
SRR29828325,2024-07-15 13:29:01,2024-07-15 13:16:21,8597673,687813840,0,80,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828325/SRR29828325.lite.1,SRX25326993,EE488,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995775,SAMN42493379,simple,1561046,honey metagenome,EE488,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,241613A960E2D0F04DA1887CE26606D8,60895C95FC87B16A8A08F577D0C55DFC
SRR29828324,2024-07-15 13:29:01,2024-07-15 13:17:01,7425204,594016320,0,80,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828324/SRR29828324.lite.1,SRX25326994,GB512,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995776,SAMN42493380,simple,1561046,honey metagenome,GB512,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,996DC7EEDB50FCC8DB6D4C6E89CCC435,6600473A467C145AE527B69826362858
SRR29828330,2024-07-15 13:29:00,2024-07-15 13:17:30,14055827,1124466160,0,80,444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828330/SRR29828330.lite.1,SRX25326987,EE009,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995770,SAMN42493358,simple,1561046,honey metagenome,EE009,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,CAEC2DF2AB8F29842923002AC7CB24A2,0198606BEB99BA3F9362BFCB21FBC84D
SRR29828329,2024-07-15 13:29:00,2024-07-15 13:16:50,12575842,1006067360,0,80,386,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828329/SRR29828329.lite.1,SRX25326988,EE010,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995769,SAMN42493359,simple,1561046,honey metagenome,EE010,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,BCD0DA87A397918F5217CB5A75D4C084,371006DA45593BBDF9DB7E01782FC2EE
SRR29828328,2024-07-15 13:29:00,2024-07-15 13:16:07,24769941,1981595280,0,80,760,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828328/SRR29828328.lite.1,SRX25326989,EE011,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995771,SAMN42493360,simple,1561046,honey metagenome,EE011,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,8A5D380C45EDAADBCB9F1106295112FC,D9F078BA644C081510D29722233047F3
SRR29828327,2024-07-15 13:29:01,2024-07-15 13:15:21,18839854,1507188320,0,80,454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828327/SRR29828327.lite.1,SRX25326990,EE291,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995772,SAMN42493344,simple,1561046,honey metagenome,EE291,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B000D1903327C416222F98A96F9E9974,4429B0166F9B56753A040119E30380E8
SRR29828326,2024-07-15 13:29:01,2024-07-15 13:15:07,14421838,1153747040,0,80,351,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828326/SRR29828326.lite.1,SRX25326991,EE292,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995773,SAMN42493345,simple,1561046,honey metagenome,EE292,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,11DEC85502BAC989FDB83999D311CF6D,107E67645DA841C3E05BD20EB05DFCB3
SRR29828572,2024-07-15 13:29:00,2024-07-15 13:18:57,9012204,720976320,0,80,277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828572/SRR29828572.lite.1,SRX25326985,EE007,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995767,SAMN42493356,simple,1561046,honey metagenome,EE007,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,7610D4AF46809B4D4954C6DC66B9F470,634F05653C49BF235577632CB4AB801C
SRR29828332,2024-07-15 13:29:00,2024-07-15 13:16:15,6516161,521292880,0,80,203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828332/SRR29828332.lite.1,SRX25326986,EE008,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995768,SAMN42493357,simple,1561046,honey metagenome,EE008,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,E3778F55AFA0DF2F874636BE9FD09C54,C38D993294416D17D1F08241A2D8B52A
SRR29828333,2024-07-15 13:29:00,2024-07-15 13:19:11,18491508,1479320640,0,80,594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828333/SRR29828333.lite.1,SRX25326984,EE020,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP519912,PRJNA1135913,,1135913,SRS21995766,SAMN42493059,simple,1561046,honey metagenome,EE020,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,B42F9745C9A996D989E45F69837130C2,9C2C1F88810A7ACAFFF969A9E3AFF42B
SRR29828575,2024-07-15 13:29:00,2024-07-15 13:14:23,10736761,858940880,0,80,259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828575/SRR29828575.lite.1,SRX25326982,ZZ277,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995765,SAMN42493354,simple,1561046,honey metagenome,ZZ277,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,6511FCEDD2388EF91639E89B316B2B7B,DB10CBB3199CFA28BF719F746F743302
SRR29828334,2024-07-15 13:29:00,2024-07-15 13:15:13,12470915,997673200,0,80,302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828334/SRR29828334.lite.1,SRX25326983,ZZ297,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995764,SAMN42493355,simple,1561046,honey metagenome,ZZ297,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,A39D918E481CEDA1E8A5C356C55E5A0D,5BC27DC718D6C245E69E2E37B054319C
SRR29828338,2024-07-15 13:29:00,2024-07-15 13:14:25,14060401,1124832080,0,80,337,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828338/SRR29828338.lite.1,SRX25326977,ZZ271,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995759,SAMN42493349,simple,1561046,honey metagenome,ZZ271,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,115C29363FF31F080F46273CC16553C0,DC063B823F9D7727DB883238D8720AC0
SRR29828337,2024-07-15 13:29:00,2024-07-15 13:16:46,13283946,1062715680,0,80,319,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828337/SRR29828337.lite.1,SRX25326978,ZZ272,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995760,SAMN42493350,simple,1561046,honey metagenome,ZZ272,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,845E552AA7260284B2D16D649115AE3A,1228690A3E7A1B41A952C8A42650B3A7
SRR29828279,2024-07-15 13:29:00,2024-07-15 13:13:18,12414724,993177920,0,80,297,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828279/SRR29828279.lite.1,SRX25326979,ZZ273,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995761,SAMN42493351,simple,1561046,honey metagenome,ZZ273,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,10AA6409030E75CF21E318DB683CC4D4,D7DC80D496C4A6576F4B511213D6F432
SRR29828336,2024-07-15 13:29:00,2024-07-15 13:14:15,11663493,933079440,0,80,285,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828336/SRR29828336.lite.1,SRX25326980,ZZ274,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995762,SAMN42493352,simple,1561046,honey metagenome,ZZ274,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,C2D4F500F35133660A49A505DCEE93E0,730A145F990563C544C6F7C390D94F55
SRR29828335,2024-07-15 13:29:00,2024-07-15 13:14:59,12812026,1024962080,0,80,308,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828335/SRR29828335.lite.1,SRX25326981,ZZ276,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995763,SAMN42493353,simple,1561046,honey metagenome,ZZ276,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,9F6A2B6AFA3EFA84F96A622CD637BFA8,480B8417E9EB34149216EEDD8E01D862
SRR29828341,2024-07-15 13:28:59,2024-07-15 13:14:19,15882382,1270590560,0,80,383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828341/SRR29828341.lite.1,SRX25326972,EE246,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995753,SAMN42493326,simple,1561046,honey metagenome,EE246,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,CB220C1B4CEE0B60D5AE1B69174D9FE0,8FA9FA787FCA3E596BA4536B29D06EA6
SRR29828372,2024-07-15 13:28:59,2024-07-15 13:13:10,16269166,1301533280,0,80,391,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828372/SRR29828372.lite.1,SRX25326973,EE247,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995755,SAMN42493327,simple,1561046,honey metagenome,EE247,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,F4D6DB4494D42346EBC946210ACE4C7D,334FA77808AD81A3ACDB921225D13C10
SRR29828340,2024-07-15 13:28:59,2024-07-15 13:15:50,14008738,1120699040,0,80,338,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29828/SRR29828340/SRR29828340.lite.1,SRX25326974,EE264,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP519912,PRJNA1135913,,1135913,SRS21995756,SAMN42493328,simple,1561046,honey metagenome,EE264,,,,,,,no,,,,,CELVIA CC AS,SRA1923792,,public,354B722BA4FFE15E29F25437EEE5A777,BA810E963E44893C500EAFBB016DE0E5
